schema_version	path	sha256	size	title	version	date	language	pages	chip_or_core	provenance	relevance	extraction_method	extraction_status	text_sha256	byte_representative	pdfinfo_status
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	7345516	CH32FV2x_V3xRM	V2.5	Wed Mar 18 17:58:12 2026 JST	mixed-or-chinese	553	CH32;CH32F;CH32F203;CH32F203C6;CH32F203C8;CH32F203CB;CH32F203DS0;CH32F203K8;CH32F203RB;CH32F203RC;CH32F203VC;CH32F205;CH32F205RB;CH32F207;CH32F207DS0;CH32F207VC;CH32F208;CH32F208DS0;CH32F208RB;CH32F208WB	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	2fad5d67634f47d82ea74fe0afbfd08c398378164696669709757a4a2b6718fc	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	pass
2	tmp/wch-evt/application_notes/CH32H417RM.PDF	b57ebb0c0ae2cd772d32cb9ddeb6a6315fcc3916bcd3576e5a83eaeb7dfa6967	8188806	CH32H417RM	V1.7	Fri Apr 10 16:16:14 2026 JST	mixed-or-chinese	879	CH32H416;CH32H417;CH32H417DS0;CH32H417RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	273d8532381b8bfff33319a2122f89a499a0ac617b0eb352f6a428dfce65b55a	tmp/wch-evt/application_notes/CH32H417RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32L103RM.PDF	27a1b969cb2cb99d296ac562cac134ec63d52e4f0c75cf9d6bad7c696bc66fe3	3331776	CH32L103RM	V2.2	Fri Jun  5 16:40:00 2026 JST	mixed-or-chinese	313	CH32L103;CH32L103RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	833561986862d792d83fd90cc3ba643760bc99ce077589a93bc9f8ad7c66f4c4	tmp/wch-evt/application_notes/CH32L103RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32M030RM.PDF	109a7bb0ab9a0b7029f82f05bbf8ba212f879b32a20b00a0c3e1a8f5948629ae	4563783	CH32M030RM	V1.2	Thu Sep 18 18:08:43 2025 JST	mixed-or-chinese	251	CH32M030;CH32M030DS0;CH32M030RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	2175614024cd175a87645a47a85430eb2f0cd13b3050dad4b24e18abbe386b48	tmp/wch-evt/application_notes/CH32M030RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32V003RM.PDF	7a6bf439ecd68e0b87ffdd6765da2ef9b1796ce16084b7d1f25a658380c3bcfe	2155889	CH32V003RM	V1.9	Thu Sep 18 18:28:52 2025 JST	mixed-or-chinese	194	CH32V003;CH32V003DS0;CH32V003RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	549f377cef4f146d1504058e3324c9223014e6ab7bafedac0e564881270468f0	tmp/wch-evt/application_notes/CH32V003RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32V00XRM.PDF	7d216d69fd04d990c4d1c1bf276f741c66023fd6747b6d0a2bba50a03b30c3df	3211719	CH32V00XRM	V1.5	Mon May 18 17:39:57 2026 JST	mixed-or-chinese	229	CH32M007;CH32V002;CH32V002DS0;CH32V004;CH32V004DS0;CH32V005;CH32V006;CH32V006DS0;CH32V007;CH32V007DS0;CH32V00X;CH32V00XRM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	cfba1b3f893e32e93ab6b6c65ce4717502c7af7d1173437f8ab9856b4c8d9d1e	tmp/wch-evt/application_notes/CH32V00XRM.PDF	pass
2	tmp/wch-evt/application_notes/CH32V205RM.PDF	b1ed9ef040455a1f9a32f1ab9f9be0e9d3391709bc0b6fa141b2f581593b6c59	4718058	CH32V205RM	V1.2	Tue Dec 16 17:07:37 2025 JST	mixed-or-chinese	389	CH32V203;CH32V205;CH32V205RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	d163773b7e9068c967d075927422d1b1f88856e08fbc4307694dc159a9ef1a20	tmp/wch-evt/application_notes/CH32V205RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32V407RM.PDF	63625af9027af6abfff57a58f8d2afdb2b68ee7d31c323e407da6ea786573c56	5214830	CH32V407RM	V1.1	Thu Jul  2 19:14:10 2026 JST	mixed-or-chinese	537	CH32V407;CH32V407DS0;CH32V407RM;CH32V467	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	7adc48d4012da37cac56b0d863dcc128ae6c5690316f52fc1829514d28c48da4	tmp/wch-evt/application_notes/CH32V407RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32X035RM.PDF	c7e301eac4790ca1ba112f946bf057139ec7f36be28e142cafc1c286bcc9daa4	2578952	CH32X035RM	V1.9	Tue May 19 15:20:06 2026 JST	mixed-or-chinese	246	CH32X035;CH32X035DS0;CH32X035RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	df716c7eae9f09766f4a0fcfcf74b8a663f524e80bf93c8fd0ffd70a85e21bd3	tmp/wch-evt/application_notes/CH32X035RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	3113343	CH32X315RM	V1.1	Thu May  7 16:56:35 2026 JST	mixed-or-chinese	310	CH32X305;CH32X315;CH32X315DS0;CH32X315RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4a9c46c4d8363b9824df3c91efd0602472958c23f04f55898d7c29cd9dee4ec4	tmp/wch-evt/application_notes/CH32X315RM.PDF	pass
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	4281279	CH32xRM	V2.0	Thu Sep 18 18:49:47 2025 JST	mixed-or-chinese	286	CH32F103;CH32F103DS0;CH32F103x;CH32V103;CH32V103C6T6;CH32V103C8T6;CH32V103C8U6;CH32V103DS0;CH32V103R8T6;CH32V103x;CH32x103;CH32xRM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	49679e4d4612e78fda9bc85d1af88eb27cdb2fc7579692f754486721b6987232	tmp/wch-evt/application_notes/CH32xRM.PDF	pass
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	1904409	CH641RM	V1.4	Tue May 19 16:51:54 2026 JST	mixed-or-chinese	175	CH641;CH641DS0;CH641RM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4d82e93248c6f85b227449c21c91763de17fd29d536024ad2483748d9fa80312	tmp/wch-evt/application_notes/CH641RM.PDF	pass
2	tmp/wch-evt/application_notes/WCH_TouchApplicationGuide.PDF	38ebe89c93b5a0aae64d83e5aef8607dcf7386edecfc725f46404938498c78aa	2654317	WCH_TouchApplicationGuide	V1.0	Wed Feb 19 15:45:28 2025 JST	mixed-or-chinese	11	CH32L103;CH32V006;CH32V007;CH32V00X;CH32V20X;CH32V30X;CH583;CH585;CH58X;CH58x;CH59X;CH59x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	5cc2e53cbea6d0ce37b204def6c823a1c98d04c316e70be57d459b726fc57ef6	tmp/wch-evt/application_notes/WCH_TouchApplicationGuide.PDF	pass
2	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/EXAM/FLASH/BootAsUser/BOOT«¯”Ú◊˜Œ™”√ªß«¯ π”√Àµ√˜.pdf	d0f94305e9e3fba25c38f7c457145662810b7c05aaa9bf9e1fd57def63e178bc	461134	BOOT	V1.3	Fri Mar  7 15:03:55 2025 JST	mixed-or-chinese	4	CH32V002;CH32V003;CH641	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	6e4d04bb577deba9ca8f47bf6ffbcb83816f20cec7ff670fe2d8fc37efd1891f	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/EXAM/FLASH/BootAsUser/BOOT«¯”Ú◊˜Œ™”√ªß«¯ π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/EXAM/USART_IAP/CH32V003_IAP π”√Àµ√˜.pdf	ab08fe3e2195cb74cff9d76afdadde890f1f3ba9269606cc27aa6ac650897af6	412148	CH32V003_IAP	V1.1	Thu Jan  9 18:04:44 2025 JST	mixed-or-chinese	2	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	0dd29df05b9c1735fe225e0de9072a993a57dc939e54ddfd9536bb0f37814ca8	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/EXAM/USART_IAP/CH32V003_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00x Evaluation Board Reference-EN.pdf	c565840f62a98b79c34726c2a02b2a88b2202983faef184713fbbc5876606d6d	2757209	CH32V00x Evaluation Board Reference-EN	V1.3	Thu Jun  6 16:36:18 2024 JST	latin-script-or-empty	10	CH32V003;CH32V003EVT;CH32V003F4P6;CH32V00x;CH32V00xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	5174246882578c968cf306c21d3e28bcb4187c4afeb6566feba02c8e7383955b	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00x Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00xSCH.pdf	c05d96a7790f760f7f2c5ca6d9864017c4a6a38254c2558889dddf92e816173b	72863	New Output	not-extracted	Thu Aug  3 09:00:00 2023 JST	latin-script-or-empty	1	CH32V00xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9dd2baa6bbbc87fa34646601b721aa9b2bb6326e17285d28c1483351b05530ed	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00xSCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00x∆¿π¿∞ÂÀµ√˜ È.pdf	9929232c12a338f7f212aa22859ce02ebeba0bc08e279c2e3f62fe3163e8f176	2266530	CH32V00x	V1.3	Tue Dec 26 15:41:15 2023 JST	mixed-or-chinese	8	CH32V003;CH32V003EVT;CH32V003F4P6;CH32V00x;CH32V00xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	3dadf69171c2516045aaa0a664e6654ecc60b2149d3056ee473deda35b05b208	tmp/wch-evt/evt/QingkeV2A_CH32V003_EVT/PUB/CH32V00x∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/CH32M007À´µÁ◊ËFOC∆¿π¿∞Â”≤º˛Àµ√˜.pdf	7b7878d7b889e753201e0a2c0c47ac1f01fbf9fba1d4c37a05a2a7b52fd735cb	1549003	CH32M007	V1.0	Tue Jan 21 14:48:01 2025 JST	mixed-or-chinese	6	CH32M007;CH32M007E8R6;CH32M007E8U6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	e992d21b3dbab79b9b5fac0cd87fafe220be8bc777af90f089efa52af6c18760	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/CH32M007À´µÁ◊ËFOC∆¿π¿∞Â”≤º˛Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/PMSM_M007R_Fan.pdf	dfa7c38bcb252af760873778976c3cee96985afa889559f1596c89a80b678f3c	193031	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	mixed-or-chinese	1	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	e27d6642d106cecd3230e20cffcb6a23f3f967cafaeeeb185ed11cda52a28561	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/PMSM_M007R_Fan.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/PMSM_M007U_Fan.pdf	f75b4d5cd0f31209d2a8aacb6f347ef9ad46f1167aceff5e7278152ea1962319	203419	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	mixed-or-chinese	1	CH32M007E8U6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	0917610674ebf341ac6febe62b707b4e86a00bd6d26d5e93078387fff8fdf360	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Electric_Fan/DOC_SCH_PCB/PMSM_M007U_Fan.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Voilent_Fan/DOC_SCH_PCB/CH32M007µ•µÁ◊ËBLDC∆¿π¿∞Â”≤º˛Àµ√˜.pdf	1fbfd86bb4ae445b0fe6a0f178ecb3be6c4f8309d19530ec34631266f289946a	1364980	CH32M007	V1.0	Tue Jan 21 14:48:46 2025 JST	mixed-or-chinese	5	CH32M007;CH32M007E8R6;CH32M007E8U6;CH32V00XRM	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	505b25c84760301920497cf5bd8c4cf109c50a698f6eb8469af9c83b76110ed5	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Voilent_Fan/DOC_SCH_PCB/CH32M007µ•µÁ◊ËBLDC∆¿π¿∞Â”≤º˛Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Voilent_Fan/DOC_SCH_PCB/LV_hairDrier.pdf	951e89a317fd38eec475c2e4c3d883c86a5355097550fa9a067ada84664227d9	167403	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	mixed-or-chinese	1	CH32M007E8U6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	8fc7ce98dda9042c6e0dcea15060f61ed5ec03b37cfdff44f196c6ec791e7bc7	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/APPLICATION/Motor/Voilent_Fan/DOC_SCH_PCB/LV_hairDrier.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/FLASH/BootAsUser/BOOT«¯”Ú◊˜Œ™”√ªß«¯ π”√Àµ√˜.pdf	ff1657e67e091473fa35adf1c629acd46f88bac5e11fe75df8cd121723f88d5b	481884	BOOT	V1.1	Fri Mar  7 15:04:20 2025 JST	mixed-or-chinese	4	CH32V002;CH32V003;CH32V006;CH641	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	a54edd11b50d402f53a04929af326e7ebd0c50f87c0721b68dcae6f363a13f7f	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/FLASH/BootAsUser/BOOT«¯”Ú◊˜Œ™”√ªß«¯ π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/IAP/USB_UART/CH32V205_IAP π”√Àµ√˜.pdf	63f10c5a8d1c0ac2d213b858c4f4aa182fbb5f364e1c1744f9f3e7d7f5c9f39b	305914	CH32V205_IAP	V1.50	Wed Jul  9 17:07:51 2025 JST	mixed-or-chinese	3	CH32V205	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	a33402653ae44ccd45509d56efb318d3f1cc092ff197e7d6cee7e2cfe123acfc	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/IAP/USB_UART/CH32V205_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B.PDF	38231bec89ea50abb7273c76f8d84adfdd0557829628ece8be8bf752e78281f5	184327	CHRISC8B.DOC	2B	not-extracted	mixed-or-chinese	10	CH537X	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	08b79dc39db0f57d82f836a2e71c3fb973c6496d7c13231fee093e7232aa9c9a	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B.PDF	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC.PDF	61e543eb2dcdf538deaabf40afccae53fbd8166bb2b64890112bd885da0ede43	143828	PIOC.DOC	1	not-extracted	mixed-or-chinese	9	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	57d09e9736be7e3a25f70cc2a7246f7764e18b309fef102d70137d1e2bfe3e73	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC.PDF	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC π”√Àµ√˜.pdf	a1b0149616442cfadc84bb6d957459e45099dfc23b618f3bc9c3413b846b8c7b	661368	PIOC	V1.0	Tue Sep 16 15:26:38 2025 JST	mixed-or-chinese	2	CH32V205	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	5dc7422cf40604bb76a92153be29e61042f4d8d1bacec87d1ef5fe9202029953	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/CH32V00x_Touch_Kit.pdf	9693ef4c83762e3e02007e0cee6fdf4ebc548d360b54ce89bda4875efcf13070	101244	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	latin-script-or-empty	1	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	bbf9a3f5f6740bee0dd8be5b80907a95942fcc4bf983fe2bb5433400131bce11	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/CH32V00x_Touch_Kit.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_TOUCH_Kit_EX001.pdf	6544e5b72df170db518c410ff48329bf18def134498e1f050a99e99a5350fa41	56996	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	latin-script-or-empty	1	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	f3daf93563f937f6b5c257509d75a785ee0d9855139b2bac6a3bb7eec49fe7cb	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_TOUCH_Kit_EX001.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_TOUCH_Kit_EX002.pdf	2c860b1092ea0cd3f8a6444f5b10802857ddbc47dbe609b8cda25721a33659be	42142	New Output	not-extracted	Tue Jan 21 09:00:00 2025 JST	latin-script-or-empty	1	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	a4c6eeae494bd4808c2a2e6a1e2287cfa2443ceafe66d7c081ed75b93073a762	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_TOUCH_Kit_EX002.pdf	pass
2	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_touchkey_liteø‚ π”√Àµ√˜.pdf	1d55728072da8f8644b808f372d091ee0fac8c51218b40f2b1eed6a051717d84	375168	WCH_touchkey_lite	not-extracted	Tue Jan 21 15:01:42 2025 JST	mixed-or-chinese	10	CH32L103;CH32V006;CH32V00X;CH32V20X;CH32V30X;CH57x;CH58x;CH59X;CH59x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ae74a2b178ea04ac64e7ac1d9388ebd7f5a817bab762354d5adf3a1d71b9de06	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/TOUCHKEY/DOC_SCH_PCB/WCH_touchkey_liteø‚ π”√Àµ√˜.pdf	pass
