region_id	implementation_group	side_id	path	file_sha256	start_offset	end_offset_exclusive	byte_count	section_or_region	classification	semantic_mapping_id	static_candidate_ids	coverage_status	evidence_ids	notes
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0039	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	1774792	1836016	61224	LC_DYLD_EXPORTS_TRIE:payload	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=089b8ddb53448aaf266e31e2fa3fb5e33bec6d7c8423514f633f9fd32618e0ca
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0040	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	1836016	1839248	3232	LC_FUNCTION_STARTS:payload	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=ef5576c1fb9d86c031b612513c7abab73fe0a56c1d46e8a604fa4f6771b2dc55
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0041	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	1839248	2035632	196384	LC_SYMTAB:nlist_64	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=4676156be5fb3a53dfa8d2ea6618630ddc127fa99478f7b0366c84aa73216d34
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0042	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	2035632	2036960	1328	segment:__LINKEDIT	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=9863f84974e0e5452e27eac9366ddfa025b470dc5356a55c568a726e0333431d
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0043	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	2036960	2175672	138712	LC_SYMTAB:string_table	STRIP/DEBUG/SYMBOL-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=d1c5c24e8e8f8acfe859f7e64b05808a262941f85e4fcb94b7a7727bc3a49f7e
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0044	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	2175672	2175680	8	segment:__LINKEDIT	LINK-LAYOUT	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
L1-REG-OURS-tmp__phase3c-driver__frozen-ours-primary__bin__gcc-15_2_0-0045	GCC-DRIVER	OURS	tmp/phase3c-driver/frozen-ours-primary/bin/riscv32-wch-elf-gcc-15.2.0	bb5f0f7752157e4919483756084278d63fdce19fc58fee51f9b55b5ede50c22e	2175680	2192824	17144	LC_CODE_SIGNATURE:payload	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2192824; region_sha256=eca9dbef99239c35ddb5cf03d67fdab2d75503b6d112a6b1810d8826a3343986
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0001	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	0	32	32	mach_header_64	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=08954c9497afe8aea0829ceb1816408e95f9e85573f06eea750fecd84c9d8947
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0002	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	32	104	72	LC_SEGMENT_64[0]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=38432a8fbcbe1ae9fdf9263fe1e4e948de98131833cc5e5333f375dcf5f6333f
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0003	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	104	736	632	LC_SEGMENT_64[1]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=127840f4c44986566541597a81a69539410fc0388cf8396a9aaf4558892b4b45
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0004	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	736	968	232	LC_SEGMENT_64[2]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=4a69d3305c851f21fc28582666e61107c3ac84704aac69af7c8faca81f9c562b
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0005	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	968	1280	312	LC_SEGMENT_64[3]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=84ac7fae8149e4bb7ed8115342fa74881263b37850225bfefd5abd285efbe4d0
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0006	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1280	1352	72	LC_SEGMENT_64[4]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=b4930d7fb2fce0a0280b21de0a85f0b579f4d20921a2a5425baf6e24f5641bc5
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0007	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1352	1368	16	LC_DYLD_CHAINED_FIXUPS[5]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=0b066c8f9dcb146311b6bb677532d2b3c729c8bf04aa59480dc2e3ecd831cfd9
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0008	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1368	1384	16	LC_DYLD_EXPORTS_TRIE[6]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=b41f80f40c7873af49d337b93a1c03143a6f49db21c3bd843e94237c920357a3
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0009	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1384	1408	24	LC_SYMTAB[7]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=d2d164ea6a0bfa85fadb9f676c1296a97d60858ca241c5273ccacaa4353de17a
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0010	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1408	1488	80	LC_DYSYMTAB[8]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=26b3acc2094e0e319945ce5ce739260e77f74fa8ce2c0886acf16fdbb67cd373
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0011	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1488	1520	32	LC_LOAD_DYLINKER[9]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=44316cf4f366f41aa06996613c44af75e34479362928faf61a168c2a203b5999
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0012	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1520	1544	24	LC_UUID[10]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=afdfca1d10ab70ba45efc1f903beb2ef766983b0c5a05d221777c5271b97bb6a
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0013	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1544	1576	32	LC_BUILD_VERSION[11]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=06be0acc3151d0cb3a5720312a0ae05bf2376d394c98194de6f77801b59ab2e0
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0014	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1576	1592	16	LC_SOURCE_VERSION[12]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=01a60f1db7db041298aa3e269ff5ebea951aa6977963e4ab563905da906d2b82
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0015	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1592	1616	24	LC_MAIN[13]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=b4813a96335c833a9783c51341be325f27f121d8c7263d3ca4054881a294f6ae
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0016	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1616	1672	56	LC_LOAD_DYLIB[14]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=1a489c8b895a1c5fa426d2f6bdf524fa8d9c8227923ea0a7bb3a194fd92823ea
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0017	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1672	1720	48	LC_LOAD_DYLIB[15]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=7745a4d4639b8f1de3e38beb445632a5df37fca6950234b1d83a4278c5dd4c0e
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0018	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1720	1776	56	LC_LOAD_DYLIB[16]	PACKAGING/DEPENDENCY	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=ffa45af4ce6b7780727be9b2f2f9ca0b35932363e311b247d840ef9da1bdc1f5
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0019	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1776	1792	16	LC_FUNCTION_STARTS[17]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=2f5fa838acc64aea7cb290d200989688ce44ad356b6b21ebad703c4ef0ddeecf
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0020	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1792	1808	16	LC_DATA_IN_CODE[18]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=0d48df73e9e9c3c93e35d849055cd0b81e4337106a0b81bd00b04bc866e9a7d1
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0021	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1808	1824	16	LC_CODE_SIGNATURE[19]	SIGNATURE/UUID/BUILD-METADATA	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=cf339fa801e88d3b4b446b7e4980292bc37d5e6bb3aad082057fd2a27e34791f
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0022	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1824	1864	40	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=2c34ce1df23b838c5abf2a7f6437cca3d3067ed509ff25f11df6b11b582b51eb
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0023	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1864	730844	728980	section:__TEXT,__text	FUNCTIONAL-CODE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=300a8c65567ce3e8e8e5a685414f5666b7f4986da9c6e07b7c5e31ced6377e76
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0024	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	730844	732656	1812	section:__TEXT,__stubs	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=db58e7d8c5570e87dcf4b421a7aa871b77d077d324e4c52f90b7a2194dbd0419
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0025	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	732656	732672	16	section:__TEXT,__init_offsets	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=e58ce4d9745780279f9e1f6e66f37db3083f0be5b410622678b38ddb2cb6b2e6
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0026	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	732672	1084992	352320	section:__TEXT,__const	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=8e3c6a92a39addb321d0ff4c29519d0c35bbd2ade7c2d080d959d9aaca35f421
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0027	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1084992	1419416	334424	section:__TEXT,__cstring	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=68c6d476cf85d9e45ad2bc5d0a43898ec6b32e895280d3ad601210239ea06127
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0028	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1419416	1428592	9176	section:__TEXT,__unwind_info	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=9078658586bb68051a0d8737b4e17281b13a96bb20c8b34aa91726ec3358703b
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0029	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1428592	1488380	59788	section:__TEXT,__eh_frame	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=53d97ad6970d22e5264af74158680f9f006f3a71b1321e26d4b0e606da884108
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0030	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1488380	1490944	2564	segment:__TEXT	UNRESOLVED	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=a3cab394e53f55926b1548e6614bc98ea877ba045e4269a5766e29920715b584
L1-REG-UP-MATCHED-tmp__phase3c-driver__upstream-matched-zstd-r3__output__bin__c++-0031	GCC-DRIVER	UPSTREAM-MATCHED	tmp/phase3c-driver/upstream-matched-zstd-r3/output/bin/riscv32-wch-elf-c++	e48bb3a628ec33819e596065b1a7c029f18473c15f90c9b8b08a300d6565517c	1490944	1492384	1440	section:__DATA_CONST,__got	FUNCTIONAL-DATA-TABLE	L1-FEAT-DRIVER	L1-STATIC-XW,L1-STATIC-XDIAG,L1-STATIC-ZSTD-SPEC	COMPLETE-TILING-UNRESOLVED	L1-macho-regions	ownership=PRIMARY; file_size=2197080; region_sha256=ae03c576bd5a6e53357ca6cc25e6223122cace1798e64c329af57e5f269592f8
